frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_10a,distancia_pelota_10a
8258,74,robot,129.625,53.25,10a,1.0307764064044151,
8259,74,robot,129.625,53.25,10a,1.25,
8260,74,robot,129.625,53.25,10a,1.25,
8261,74,robot,129.625,53.0,10a,0.75,
8262,74,robot,129.625,53.0,10a,0.75,
8263,74,robot,129.5,53.0,10a,0.3535533905932738,
8264,74,robot,129.625,52.875,10a,0.0,
8265,74,robot,129.625,52.75,10a,0.5,
8266,74,robot,129.625,52.75,10a,0.5,
8267,74,robot,129.625,52.625,10a,0.5,
8268,74,robot,129.625,52.625,10a,0.75,
8269,74,robot,129.625,52.625,10a,0.75,
8270,74,robot,129.5,52.625,10a,0.75,
8271,74,robot,129.5,52.625,10a,1.0,
8272,74,robot,129.125,52.5,10a,1.4577379737113252,
8273,74,robot,129.5,52.625,10a,1.2747548783981961,
8274,74,robot,129.0,52.5,10a,1.9525624189766635,
8275,74,robot,129.0,52.5,10a,1.9525624189766635,
8276,74,robot,129.0,52.625,10a,1.4577379737113252,
8277,74,robot,129.0,52.875,10a,1.2747548783981961,
8278,74,robot,128.625,53.0,10a,1.75,
8279,74,robot,128.5,53.125,10a,2.3048861143232218,
8280,74,robot,128.5,53.75,10a,3.010398644698074,
8281,74,robot,128.5,54.125,10a,3.553167600887974,
8282,74,robot,128.75,54.25,10a,3.69120576505835,
8283,74,robot,129.0,54.125,10a,3.25,
8284,74,robot,129.875,54.125,10a,3.0413812651491097,
8285,74,robot,129.625,53.875,10a,2.5124689052802225,
8286,74,robot,128.625,53.875,10a,3.0516389039334255,
8287,74,robot,129.875,54.625,10a,4.5069390943299865,
8288,74,robot,129.5,54.75,10a,4.25,
8289,74,robot,128.75,54.875,10a,4.7762432936357,
8290,74,robot,129.75,55.25,10a,5.70087712549569,
8291,74,robot,129.75,55.375,10a,5.70087712549569,
8292,74,robot,129.5,55.375,10a,5.0990195135927845,
8293,74,robot,129.0,54.875,10a,3.824264635194589,
8294,74,robot,128.875,54.5,10a,2.850438562747845,
8295,74,robot,129.0,55.125,10a,2.9261749776799064,
8296,74,robot,129.125,54.875,10a,1.9525624189766635,
8297,74,robot,129.5,54.75,10a,1.8027756377319946,
8298,74,robot,129.625,55.125,10a,2.358495283014151,
8299,74,robot,129.625,54.75,10a,1.346291201783626,
8300,74,robot,129.5,54.875,10a,2.0155644370746373,
8301,74,robot,129.5,55.125,10a,3.0516389039334255,
8302,74,robot,129.375,55.0,10a,1.25,
8303,74,robot,128.875,55.0,10a,1.346291201783626,
8304,74,robot,127.875,55.0,10a,1.7677669529663689,
8305,74,robot,126.875,54.75,10a,5.836308764964376,
8306,74,robot,125.75,54.875,10a,8.06225774829855,
8307,74,robot,124.5,54.875,10a,10.04987562112089,
8308,74,robot,123.125,54.75,10a,11.75265927354316,
8309,74,robot,121.75,54.875,10a,14.269723192830336,
8310,74,robot,120.25,54.875,10a,17.507141400011598,
8311,74,robot,119.125,54.625,10a,20.006249023742555,
8312,74,robot,117.75,54.75,10a,23.5,
8313,74,robot,116.375,54.5,10a,26.529464751479626,
8314,74,robot,115.125,54.625,10a,29.00107756618709,
8315,74,robot,113.75,54.375,10a,31.51586901863885,
8316,74,robot,112.25,54.25,10a,34.5443555447196,
8317,74,robot,110.875,54.375,10a,37.02110884346929,
8318,74,robot,109.375,54.25,10a,39.02883549377306,
8319,74,robot,108.125,53.875,10a,39.56403038114292,
8320,74,robot,106.875,54.125,10a,40.0195264839553,
8321,74,robot,105.375,53.625,10a,40.82661509358815,
8322,74,robot,104.25,53.875,10a,40.549352645880795,
8323,74,robot,102.625,54.125,10a,41.01905045219843,
8324,74,robot,101.25,53.5,10a,41.09212211604555,
8325,74,robot,100.0,53.625,10a,40.577087130546964,
8326,74,robot,98.5,53.0,10a,41.377832229347156,
8327,74,robot,97.25,53.375,10a,41.09212211604555,
8328,74,robot,96.125,52.75,10a,40.65095324835569,
8329,74,robot,94.75,52.5,10a,40.97102634789614,
8330,74,robot,93.25,52.875,10a,41.10960958218893,
8331,74,robot,92.0,52.125,10a,40.72238327996042,
8332,74,robot,90.75,52.625,10a,40.40188733215319,
8333,74,robot,89.375,52.0,10a,40.252329125157466,
8334,74,robot,88.0,51.875,10a,40.448269431460226,
8335,74,robot,86.625,51.75,10a,40.77759801655806,
8336,74,robot,85.375,51.5,10a,40.22514760693862,
8337,74,robot,84.0,51.5,10a,40.77759801655806,
8338,74,robot,82.625,51.875,10a,40.252329125157466,
8339,74,robot,81.5,51.5,10a,39.702015062210634,
8340,74,robot,80.125,51.125,10a,40.063231272577106,
8341,74,robot,78.875,51.25,10a,39.405741967383385,
8342,74,robot,77.625,51.0,10a,39.53637565584382,
8343,74,robot,76.25,51.5,10a,39.828538763052805,
8344,74,robot,74.875,51.5,10a,39.80028266231284,
8345,74,robot,73.75,51.125,10a,39.15673632978111,
8346,74,robot,72.25,50.875,10a,39.5790348543266,
8347,74,robot,71.0,50.625,10a,39.702015062210634,
8348,74,robot,69.75,50.75,10a,39.329537246197035,
8349,74,robot,68.125,51.25,10a,39.76964923154339,
8350,74,robot,67.125,50.375,10a,39.0968349102584,
8351,74,robot,65.75,50.5,10a,39.300922381033246,
8352,74,robot,64.25,50.5,10a,39.5506005011302,
8353,74,robot,63.125,51.0,10a,39.03924307667862,
8354,74,robot,61.625,51.25,10a,39.75314452970985,
8355,74,robot,60.5,50.25,10a,39.288993369644885,
8356,74,robot,59.125,50.375,10a,39.53874681878524,
8357,74,robot,57.875,50.125,10a,39.53874681878524,
8358,74,robot,56.5,50.125,10a,39.59561213063892,
8359,74,robot,55.125,50.25,10a,39.5790348543266,
8360,74,robot,53.75,50.125,10a,40.049968789001575,
8361,74,robot,52.25,50.0,10a,40.038262949333856,
8362,74,robot,50.75,49.875,10a,40.527768258318886,
8363,74,robot,49.75,49.75,10a,40.049968789001575,
8364,74,robot,49.125,49.75,10a,38.118237105091836,
8365,74,robot,48.5,49.5,10a,37.29108472544075,
8366,74,robot,47.875,49.75,10a,35.78145469373765,
8367,74,robot,47.125,49.75,10a,34.282830979952635,
8368,74,robot,46.625,49.5,10a,33.13608305156178,
8369,74,robot,45.75,49.75,10a,31.891417340720366,
8370,74,robot,45.25,49.375,10a,30.550163665682714,
8371,74,robot,44.625,49.375,10a,29.068883707497267,
8372,74,robot,43.875,50.0,10a,28.001116049186326,
8373,74,robot,43.125,50.375,10a,26.754672489118605,
8374,74,robot,42.625,50.625,10a,25.01124746988842,
8375,74,robot,42.0,51.5,10a,23.660357140161686,
8376,74,robot,41.375,52.0,10a,22.114757516192665,
8377,74,robot,40.75,52.0,10a,20.446576730592337,
8378,74,robot,40.125,52.0,10a,19.768978223469215,
8379,74,robot,39.5,52.125,10a,19.827380058898353,
8380,74,robot,38.75,52.5,10a,20.402205763103165,
8381,74,robot,38.375,53.0,10a,20.081085628023203,
8406,76,robot,37.75,56.125,10a,8.720894110287102,
8407,76,robot,37.75,57.125,10a,9.00053417218197,
8408,76,robot,37.75,58.875,10a,9.334849922570962,
8409,76,robot,37.625,59.625,10a,9.826998343833386,
8410,76,robot,37.625,61.5,10a,10.769660018917818,
8411,76,robot,37.75,62.5,10a,10.707670894098836,
8412,76,robot,37.625,63.875,10a,11.213369028548655,
8413,76,robot,37.5,65.125,10a,11.830049618006555,
8414,76,robot,37.5,66.625,10a,12.138637636433465,
8415,76,robot,37.375,67.875,10a,12.593217508601004,
8416,76,robot,37.25,69.25,10a,13.539608780063027,
8417,76,robot,37.25,70.5,10a,14.401586553788864,
8418,76,robot,37.125,71.875,10a,15.301760060422643,
8419,76,robot,37.0,73.125,10a,15.92239175411777,
8420,76,robot,37.0,74.5,10a,16.57224858240194,
8421,76,robot,37.0,75.625,10a,39.02883549377306,
8422,76,robot,37.0,76.75,10a,39.27865196261195,
8423,76,robot,36.875,78.0,10a,38.29001175241397,
8424,76,robot,36.875,79.25,10a,39.27865196261195,
8425,76,robot,36.875,80.375,10a,37.77978957061566,
8426,76,robot,36.75,81.5,10a,38.05259518088089,
8427,76,robot,36.75,82.875,10a,38.04027470983878,
8428,76,robot,36.625,84.375,10a,38.53975220470417,
8429,76,robot,36.5,85.5,10a,37.80294300712578,
8430,76,robot,36.5,86.75,10a,37.79054114457743,
8431,76,robot,36.375,88.0,10a,37.54081112602657,
8432,76,robot,36.25,89.25,10a,37.5532954612508,
8433,76,robot,36.125,90.5,10a,37.30365263616956,
8434,76,robot,36.125,91.5,10a,36.791643072850114,
8435,76,robot,36.125,92.875,10a,36.791643072850114,
8436,76,robot,36.0,94.5,10a,37.80294300712578,
8437,76,robot,35.875,95.75,10a,38.066553560836056,
8438,76,robot,36.0,97.0,10a,38.04027470983878,
8439,76,robot,36.0,98.125,10a,37.79054114457743,
8440,76,robot,36.0,99.375,10a,38.04027470983878,
8441,76,robot,35.875,100.875,10a,38.78949600085054,
8442,76,robot,35.75,102.0,10a,38.30225189202327,
8443,76,robot,35.875,103.0,10a,37.28018910896242,
8444,76,robot,35.75,104.25,10a,37.52998800959041,
8445,76,robot,35.75,105.375,10a,37.28018910896242,
8446,76,robot,35.625,106.5,10a,37.030392922571046,
8447,76,robot,35.5,107.75,10a,37.030392922571046,
8448,76,robot,35.25,110.0,10a,39.03924307667862,
8449,76,robot,35.125,111.25,10a,39.5506005011302,
8450,76,robot,35.125,111.875,10a,38.05259518088089,
8451,76,robot,35.125,113.125,10a,37.29108472544075,
8452,76,robot,35.125,114.125,10a,36.78059950571768,
8453,76,robot,35.125,115.5,10a,37.04136201599504,
8454,76,robot,34.875,118.0,10a,39.81362831996099,
8455,76,robot,34.75,119.125,10a,39.5790348543266,
8456,76,robot,34.625,120.75,10a,39.828538763052805,
8457,76,robot,34.625,121.5,10a,39.06484992931625,
8458,76,robot,34.375,123.625,10a,41.35894703688671,
8459,76,robot,34.25,124.25,10a,40.11234224026316,
8460,76,robot,34.25,125.75,10a,40.86028022419817,
8461,76,robot,34.125,127.5,10a,42.1070065428546,
8462,76,robot,34.0,128.875,10a,42.35637496292618,
8463,76,robot,33.875,130.125,10a,40.34383472105744,
8464,76,robot,33.75,131.125,10a,39.845012234908395,
8465,76,robot,33.5,132.0,10a,40.38099800648815,
8466,76,robot,33.5,133.25,10a,40.38099800648815,
8467,76,robot,33.25,134.5,10a,40.922182248751106,
8468,76,robot,33.125,136.25,10a,41.692325432865935,
8469,76,robot,32.875,137.5,10a,39.20459156782532,
8470,76,robot,32.75,138.625,10a,39.20459156782532,
8471,76,robot,32.625,139.875,10a,38.45858161711116,
8472,76,robot,32.5,141.25,10a,39.72798132299199,
8473,76,robot,32.125,142.875,10a,38.76209488662861,
8474,76,robot,32.0,144.125,10a,40.003906059283764,
8475,76,robot,31.75,145.375,10a,39.56718969044933,
8476,76,robot,31.5,146.5,10a,38.36095019678214,
8477,76,robot,31.375,148.0,10a,38.60861302870125,
8478,76,robot,31.125,149.5,10a,39.13837630765998,
8479,76,robot,30.875,150.75,10a,39.66894251174337,
8480,76,robot,30.625,152.0,10a,40.411168010835816,
8481,76,robot,30.5,153.125,10a,40.20027984977219,
8482,76,robot,30.5,154.625,10a,40.62403845015904,
8483,76,robot,30.25,156.375,10a,40.658639918226484,
8484,76,robot,30.125,157.75,10a,40.87175063537161,
8485,76,robot,30.0,158.875,10a,40.87175063537161,
8486,76,robot,29.875,160.5,10a,41.615051363659276,
8487,76,robot,29.75,161.875,10a,41.615051363659276,
8488,76,robot,29.625,163.25,10a,41.0556025409444,
8489,76,robot,29.625,164.5,10a,41.02590644946191,
8490,76,robot,29.375,166.125,10a,41.770952826096746,
8491,76,robot,29.375,167.25,10a,41.717052868101796,
8492,76,robot,29.25,168.875,10a,41.96575985252739,
8493,76,robot,29.0,170.5,10a,42.21448211218515,
8494,76,robot,28.875,171.75,10a,42.190046219457976,
8495,76,robot,28.75,173.25,10a,42.66512041469003,
8496,76,robot,28.75,174.625,10a,43.142206712220926,
8497,76,robot,28.625,176.375,10a,43.66133873348365,
8498,76,robot,28.5,178.125,10a,43.64057744805859,
8499,76,robot,28.5,179.25,10a,43.12264486322702,
8500,76,robot,28.25,180.875,10a,44.13898503590675,
8501,76,robot,28.125,182.875,10a,44.8866628298429,
8502,76,robot,28.125,184.375,10a,45.117208468609846,
8503,76,robot,28.125,186.0,10a,45.59879384369722,
8504,76,robot,28.0,187.5,10a,46.11466686424179,
8505,76,robot,27.875,189.0,10a,45.84825514673378,
8506,76,robot,27.75,190.125,10a,45.86529188831136,
8507,76,robot,27.625,191.375,10a,45.117208468609846,
8508,76,robot,27.75,192.375,10a,43.82137035739526,
8509,76,robot,27.5,193.5,10a,43.58683860983726,
8510,76,robot,27.375,195.0,10a,43.58683860983726,
8511,76,robot,27.125,196.625,10a,44.11986514031973,
8512,76,robot,27.0,198.0,10a,43.37193793226215,
8513,76,robot,26.875,199.5,10a,42.87336002694447,
8514,76,robot,26.625,201.125,10a,43.91042017562574,
8515,76,robot,26.625,202.5,10a,43.37193793226215,
8516,76,robot,26.375,204.0,10a,42.39472254892111,
8517,76,robot,26.25,205.5,10a,42.41609364380459,
8518,76,robot,26.125,206.875,10a,41.94117904875827,
8519,76,robot,25.875,208.375,10a,41.96575985252739,
8520,76,robot,25.75,209.875,10a,41.96575985252739,
8521,76,robot,25.5,211.25,10a,42.48896915671172,
8522,76,robot,25.5,211.625,10a,40.72238327996042,
8523,76,robot,25.25,214.125,10a,43.78641341786285,
8524,76,robot,25.125,215.375,10a,44.00710169961207,
8525,76,robot,24.875,217.0,10a,44.28317965096906,
8526,76,robot,24.75,218.625,10a,44.25564935689002,
8527,76,robot,24.5,220.125,10a,44.53158991098341,
8528,76,robot,24.5,221.5,10a,44.25564935689002,
8529,76,robot,24.375,222.875,10a,43.73213921133976,
8530,76,robot,24.375,224.25,10a,43.73213921133976,
8531,76,robot,24.625,225.75,10a,43.64057744805859,
8532,76,robot,24.625,227.125,10a,43.37193793226215,
8533,76,robot,24.625,228.375,10a,43.104524124504614,
8534,76,robot,24.625,229.875,10a,43.072613108563544,
8535,76,robot,24.5,231.875,10a,44.070965498840614,
8536,76,robot,24.5,233.625,10a,44.79467044191753,
8537,76,robot,24.75,235.0,10a,46.77405798089364,
8538,76,robot,24.625,236.0,10a,43.76785350002899,
8539,76,robot,24.625,236.125,10a,41.512046444375635,
8540,76,robot,24.625,236.0,10a,38.00328933131973,
8541,76,robot,24.375,235.625,10a,34.008271052789496,
8542,76,robot,23.625,235.25,10a,30.300577552251376,
8543,76,robot,22.625,234.125,10a,25.526946546737626,
8544,76,robot,22.375,233.375,10a,21.37755832643195,
8545,76,robot,22.0,233.0,10a,18.13318780578859,
8546,76,robot,21.625,232.0,10a,13.865424623862047,
8547,76,robot,21.375,230.75,10a,9.737171047075224,
8548,76,robot,21.125,229.625,10a,7.433034373659253,
8549,76,robot,20.875,228.25,10a,8.173891362135908,
8550,76,robot,20.625,226.625,10a,13.050383136138187,
8551,76,robot,20.375,225.125,10a,18.896097480696906,
8552,76,robot,20.25,223.75,10a,24.23324163210527,
8553,76,robot,20.125,222.875,10a,27.75,
8554,76,robot,20.125,222.625,10a,28.460498941515414,
8555,76,robot,20.25,223.0,10a,27.432872616625477,
8556,76,robot,20.375,223.125,10a,26.248809496813376,
8557,76,robot,20.5,224.0,10a,23.351927115336757,
8558,76,robot,20.625,224.25,10a,20.150992531386635,
8559,76,robot,20.875,224.5,10a,18.001736027394692,
8560,76,robot,21.25,224.75,10a,16.56804152578089,
8561,76,robot,21.5,225.5,10a,13.002403623945844,
8562,76,robot,21.75,225.75,10a,10.02808556006579,
8563,76,robot,22.25,226.0,10a,7.591113225344489,
8564,76,robot,22.625,226.75,10a,4.6097722286464435,
8565,76,robot,23.125,227.125,10a,5.0990195135927845,
8566,76,robot,23.625,227.375,10a,7.905694150420949,
8567,76,robot,25.125,227.125,10a,11.858541225631422,
8568,76,robot,26.5,227.375,10a,15.606489035013608,
8569,76,robot,27.75,227.25,10a,17.83605898173697,
8570,76,robot,29.375,227.25,10a,20.13237442528824,
8571,76,robot,30.875,227.375,10a,22.655021518418383,
8572,76,robot,32.25,227.5,10a,24.520399670478458,
8573,76,robot,33.75,227.5,10a,27.04279016669693,
8574,76,robot,34.875,227.25,10a,28.53506614676055,
8575,76,robot,36.375,226.75,10a,30.513316764979844,
8576,76,robot,37.75,226.875,10a,32.61613864331583,
8577,76,robot,38.625,226.5,10a,33.783316888665624,
8578,76,robot,39.875,226.0,10a,35.25,
8579,76,robot,40.5,226.125,10a,35.771846471771624,
8580,76,robot,40.5,226.125,10a,34.80750637434402,
8581,76,robot,40.0,226.25,10a,32.82719908856069,
8582,76,robot,39.375,226.5,10a,28.527399110329004,
8583,76,robot,38.5,227.25,10a,24.00130204801398,
8584,76,robot,37.875,228.0,10a,20.305479556021325,
8585,76,robot,36.125,228.25,10a,13.647344063956181,
8586,76,robot,35.125,228.5,10a,8.792752697534487,
8587,76,robot,34.25,228.875,10a,4.8541219597369,
8588,76,robot,32.75,229.5,10a,4.47213595499958,
8589,76,robot,31.5,229.625,10a,8.253787009609589,
8590,76,robot,30.375,229.5,10a,13.200378782444085,
8591,76,robot,29.875,229.25,10a,16.450683876362103,
8592,76,robot,29.5,228.5,10a,18.68321439153338,
8593,76,robot,29.375,227.5,10a,21.213203435596427,
8594,76,robot,29.5,226.625,10a,22.02271554554524,
8595,76,robot,29.5,225.25,10a,22.069492517953375,
8596,76,robot,29.5,224.25,10a,21.37755832643195,
8597,76,robot,29.125,223.125,10a,21.582689823096658,
8598,76,robot,29.0,221.75,10a,21.95449840010015,
8599,76,robot,29.0,220.5,10a,23.239244824219224,
8600,76,robot,29.0,219.125,10a,23.15437323703667,
8601,76,robot,28.875,217.5,10a,25.30316185775999,
8602,76,robot,29.0,215.75,10a,28.272115237456145,
8603,76,robot,29.125,214.625,10a,30.620662958205198,
8604,76,robot,29.0,213.125,10a,33.37663853655727,
8605,76,robot,29.0,211.75,10a,35.60635476990027,
8606,76,robot,29.125,210.25,10a,38.029593739612835,
8607,76,robot,29.25,208.75,10a,39.50316443020736,
8608,76,robot,29.0,207.25,10a,40.50694384917233,
8609,76,robot,29.0,205.5,10a,42.26183266258102,
8610,76,robot,28.875,204.25,10a,42.018597073200816,
8611,76,robot,29.0,202.75,10a,43.01162633521314,
8612,76,robot,28.875,201.25,10a,43.752857049568775,
8613,76,robot,28.75,199.875,10a,43.752857049568775,
8614,76,robot,28.875,198.375,10a,44.25070620905388,
8615,76,robot,28.875,196.875,10a,44.500702241650075,
8616,76,robot,29.0,195.375,10a,44.25070620905388,
8617,76,robot,28.75,193.75,10a,44.0028408173836,
8618,76,robot,28.875,192.375,10a,44.50280890011326,
8619,76,robot,29.0,190.875,10a,44.5,
8620,76,robot,29.25,189.25,10a,45.002777692049186,
8621,76,robot,29.375,187.75,10a,45.002777692049186,
8622,76,robot,29.5,186.375,10a,44.752793208916025,
8623,76,robot,29.625,185.375,10a,43.76785350002899,
8624,76,robot,29.625,184.125,10a,42.7682709493849,
8625,76,robot,29.625,182.75,10a,43.02615483633182,
8626,76,robot,29.625,181.5,10a,42.51837837923737,
8627,76,robot,29.875,180.125,10a,42.29731078922158,
8628,76,robot,29.875,178.625,10a,42.55951714951663,
8629,76,robot,30.0,177.125,10a,42.55951714951663,
8630,76,robot,30.125,175.625,10a,42.573465914816005,
8631,76,robot,30.25,174.125,10a,42.573465914816005,
8632,76,robot,30.375,172.625,10a,42.374815633817214,
8633,76,robot,30.375,171.125,10a,42.60575078554537,
8634,76,robot,30.5,169.625,10a,42.60575078554537,
8635,76,robot,30.625,168.125,10a,42.33940245208947,
8636,76,robot,30.75,166.5,10a,42.58887765602658,
8637,76,robot,30.875,165.0,10a,42.838358978840446,
8638,76,robot,31.0,163.625,10a,43.58683860983726,
8639,76,robot,31.0,161.875,10a,44.58489093852311,
8640,76,robot,31.125,160.625,10a,44.35157832591756,
8641,76,robot,31.25,159.125,10a,44.86786154922029,
8642,76,robot,31.375,158.125,10a,44.10215414239989,
8643,76,robot,31.5,156.375,10a,44.6185219387644,
8644,76,robot,31.625,154.875,10a,44.6185219387644,
8645,76,robot,31.75,153.75,10a,43.87054820719705,
8646,76,robot,31.75,153.125,10a,42.1070065428546,
8647,76,robot,31.75,152.0,10a,41.341565040525495,
8648,76,robot,32.0,151.125,10a,40.13181406315942,
8649,76,robot,32.125,150.0,10a,39.38432429279446,
8650,76,robot,32.375,148.375,10a,39.654760117796705,
8651,76,robot,32.375,147.0,10a,39.13518238107496,
8652,76,robot,32.625,145.625,10a,38.90774344523208,
8653,76,robot,32.75,144.25,10a,38.90774344523208,
8654,76,robot,32.625,142.875,10a,38.13872703696336,
8655,76,robot,32.875,141.375,10a,38.658763560155414,
8656,76,robot,32.875,140.0,10a,38.38782359030009,
8657,76,robot,33.125,138.5,10a,39.405741967383385,
8658,76,robot,33.125,137.5,10a,37.88964238416615,
8659,76,robot,33.25,136.125,10a,37.640569868162196,
8660,76,robot,33.375,134.5,10a,38.63693181400407,
8661,76,robot,33.375,132.875,10a,40.6301919759186,
8662,76,robot,33.375,132.0,10a,40.13181406315942,
8663,76,robot,33.625,130.75,10a,40.879395788098435,
8664,76,robot,33.625,129.125,10a,41.85764565763345,
8665,76,robot,33.75,127.75,10a,41.341565040525495,
8666,76,robot,33.875,126.125,10a,41.85764565763345,
8667,76,robot,34.0,124.5,10a,42.33940245208947,
8668,76,robot,34.125,123.625,10a,41.341565040525495,
8669,76,robot,34.125,122.25,10a,41.35894703688671,
8670,76,robot,34.25,121.0,10a,40.842686003738784,
8671,76,robot,34.125,121.125,10a,37.83269089028693,
8672,76,robot,34.0,121.5,10a,34.04500697606038,
8673,76,robot,33.875,122.25,10a,30.536862969204936,
8674,76,robot,33.625,123.125,10a,26.010815058356016,
8675,76,robot,33.25,124.0,10a,21.00148804251737,
8676,76,robot,33.0,124.75,10a,16.26729848499744,
8677,76,robot,33.0,124.75,10a,14.519383595731604,
8678,76,robot,32.875,125.25,10a,11.10180165558726,
8679,76,robot,32.625,126.0,10a,6.562202374203344,
8680,76,robot,32.75,125.375,10a,5.153882032022076,
