frame,tracker_id,class_name,x_canon,y_canon,num_detecciones,area_pixeles
2831,-1.0,orange ball,135.125,204.375,1,607.5
2832,-1.0,orange ball,135.125,204.375,1,597.0
2833,-1.0,orange ball,135.125,204.625,1,577.0
2834,-1.0,orange ball,134.625,205.5,1,227.5
2835,-1.0,orange ball,134.375,205.75,1,61.0
2836,,,,,0,
2837,,,,,0,
2838,,,,,0,
2839,,,,,0,
2840,-1.0,orange ball,147.0,198.625,1,98.5
2841,,,,,0,
2842,,,,,0,
2843,,,,,0,
2844,,,,,0,
2845,,,,,0,
2846,,,,,0,
2847,,,,,0,
2848,-1.0,orange ball,125.25,142.25,1,101.0
2849,-1.0,orange ball,121.375,138.0,1,182.0
2850,-1.0,orange ball,117.125,134.125,1,240.0
2851,-1.0,orange ball,112.875,130.75,1,204.5
2852,-1.0,orange ball,108.625,128.25,1,132.0
2853,-1.0,orange ball,105.375,127.0,1,241.0
2854,-1.0,orange ball,101.625,125.75,1,229.0
2855,-1.0,orange ball,98.0,124.125,1,302.0
2856,-1.0,orange ball,95.125,123.0,1,327.0
2857,-1.0,orange ball,92.875,122.375,1,294.5
2858,-1.0,orange ball,91.625,122.375,1,255.5
2859,-1.0,orange ball,91.125,121.75,1,239.0
2860,-1.0,orange ball,90.75,121.625,1,256.5
2861,-1.0,orange ball,90.75,121.5,1,289.0
2862,-1.0,orange ball,90.875,121.5,1,292.0
2863,-1.0,orange ball,90.75,121.625,1,275.5
2864,-1.0,orange ball,90.75,121.875,1,269.0
2865,-1.0,orange ball,90.625,121.625,1,486.0
2866,-1.0,orange ball,91.0,121.5,1,326.0
2867,-1.0,orange ball,91.125,121.75,1,521.5
2868,-1.0,orange ball,91.25,122.125,1,560.0
2869,-1.0,orange ball,91.25,122.125,1,545.0
2870,-1.0,orange ball,91.5,122.5,1,574.0
2871,-1.0,orange ball,91.5,122.5,1,584.0
2872,-1.0,orange ball,91.625,122.75,2,547.0
2872,-1.0,orange ball,140.25,106.25,2,86.0
2873,-1.0,orange ball,91.625,122.875,2,580.0
2873,-1.0,orange ball,148.125,102.875,2,154.0
2874,-1.0,orange ball,91.75,123.125,1,243.0
2875,-1.0,orange ball,91.75,123.125,1,575.0
2876,-1.0,orange ball,91.75,123.125,1,581.5
2877,-1.0,orange ball,91.75,123.125,1,568.0
2878,-1.0,orange ball,91.75,123.125,1,554.5
2879,-1.0,orange ball,91.625,123.25,1,567.5
2880,-1.0,orange ball,91.625,123.25,1,575.5
2881,-1.0,orange ball,91.625,123.25,1,563.5
2882,-1.0,orange ball,91.625,123.25,1,585.0
2883,-1.0,orange ball,91.75,123.125,1,575.0
2884,-1.0,orange ball,91.75,123.125,1,580.0
2885,-1.0,orange ball,91.75,123.125,1,362.5
2886,-1.0,orange ball,91.75,123.125,1,587.0
2887,-1.0,orange ball,91.75,123.125,1,238.0
2888,-1.0,orange ball,91.75,123.125,1,584.0
2889,-1.0,orange ball,91.75,123.125,1,583.0
2890,-1.0,orange ball,91.75,123.125,1,572.0
2891,-1.0,orange ball,91.75,123.125,1,166.0
2892,-1.0,orange ball,91.75,123.0,1,561.0
2893,-1.0,orange ball,91.75,123.0,1,563.5
2894,-1.0,orange ball,91.75,123.0,1,575.5
2895,-1.0,orange ball,91.75,123.0,1,580.5
2896,-1.0,orange ball,91.75,123.0,1,580.0
2897,-1.0,orange ball,91.75,123.0,1,594.0
2898,-1.0,orange ball,91.75,123.0,1,583.0
2899,-1.0,orange ball,91.75,123.0,1,581.0
2900,-1.0,orange ball,91.75,123.125,1,573.0
2901,-1.0,orange ball,91.75,123.125,1,556.5
2902,-1.0,orange ball,91.75,123.125,1,567.0
2903,-1.0,orange ball,91.75,123.125,1,383.0
2904,-1.0,orange ball,91.75,123.125,1,553.0
2905,-1.0,orange ball,91.75,123.125,1,559.0
2906,-1.0,orange ball,91.75,123.0,1,573.0
2907,-1.0,orange ball,91.75,123.0,1,572.0
2908,-1.0,orange ball,91.75,123.0,1,400.0
2909,-1.0,orange ball,91.75,123.125,1,377.0
2910,-1.0,orange ball,91.75,123.125,1,379.0
2911,-1.0,orange ball,91.75,123.0,1,534.5
2912,-1.0,orange ball,91.625,123.0,1,541.0
2913,-1.0,orange ball,91.625,123.0,1,527.0
2914,-1.0,orange ball,91.625,123.0,1,512.5
2915,-1.0,orange ball,91.625,122.875,1,408.5
2916,-1.0,orange ball,91.625,122.75,1,403.0
2917,-1.0,orange ball,91.75,121.25,1,424.0
2918,-1.0,orange ball,92.0,119.25,1,436.0
2919,-1.0,orange ball,91.875,117.25,1,63.0
2920,-1.0,orange ball,92.25,115.125,1,390.5
2921,-1.0,orange ball,92.125,113.125,1,361.5
2922,-1.0,orange ball,91.75,110.875,1,339.0
2923,-1.0,orange ball,91.125,108.625,1,349.0
2924,-1.0,orange ball,90.75,106.375,1,329.5
2925,-1.0,orange ball,90.0,104.25,1,304.0
2926,-1.0,orange ball,89.25,102.125,1,304.5
2927,-1.0,orange ball,88.5,100.125,1,282.5
2928,-1.0,orange ball,87.625,98.125,1,252.5
2929,-1.0,orange ball,86.875,96.125,1,213.5
2930,-1.0,orange ball,86.0,94.25,1,217.5
2931,-1.0,orange ball,85.25,92.375,1,184.5
2932,-1.0,orange ball,84.75,90.5,1,178.5
2933,-1.0,orange ball,85.0,88.75,1,172.5
2934,-1.0,orange ball,85.875,87.0,1,259.5
2935,-1.0,orange ball,86.5,85.625,1,357.0
2936,-1.0,orange ball,87.125,84.375,1,68.5
2937,-1.0,orange ball,87.5,83.125,1,422.5
2938,-1.0,orange ball,88.25,82.125,1,582.0
2939,,,,,0,
2940,,,,,0,
2941,-1.0,orange ball,89.875,78.0,1,287.5
2942,-1.0,orange ball,90.5,76.75,1,616.5
2943,-1.0,orange ball,91.0,75.375,1,631.0
2944,-1.0,orange ball,91.5,74.25,1,432.0
2945,-1.0,orange ball,92.0,72.875,1,616.5
2946,-1.0,orange ball,92.5,71.625,1,624.0
2947,-1.0,orange ball,92.875,70.5,1,630.5
2948,-1.0,orange ball,93.375,69.375,1,626.0
2949,,,,,0,
2950,-1.0,orange ball,94.25,67.0,1,636.0
2951,-1.0,orange ball,94.75,65.875,1,364.0
2952,-1.0,orange ball,95.125,64.875,1,638.5
2953,-1.0,orange ball,95.625,63.75,1,627.0
2954,-1.0,orange ball,96.125,61.25,1,101.5
2955,-1.0,orange ball,96.25,61.625,1,636.0
2956,,,,,0,
2957,-1.0,orange ball,97.125,59.5,1,616.0
2958,-1.0,orange ball,97.25,58.5,1,628.0
2959,,,,,0,
2960,-1.0,orange ball,98.125,56.625,1,411.0
2961,-1.0,orange ball,98.25,55.75,1,578.5
2962,-1.0,orange ball,98.625,54.75,1,658.5
2963,-1.0,orange ball,98.875,53.875,1,440.0
2964,-1.0,orange ball,99.125,53.0,1,653.5
2965,-1.0,orange ball,99.5,52.125,1,408.0
2966,-1.0,orange ball,99.75,51.375,1,437.0
2967,-1.0,orange ball,99.75,50.625,1,646.5
2968,-1.0,orange ball,99.875,49.75,1,654.0
2969,-1.0,orange ball,100.125,49.0,1,299.5
2970,-1.0,orange ball,100.5,46.875,1,106.5
2971,-1.0,orange ball,100.5,47.75,1,660.0
2972,-1.0,orange ball,100.625,47.0,1,462.5
2973,-1.0,orange ball,100.625,46.375,1,177.5
2974,-1.0,orange ball,100.75,45.875,1,621.0
2975,-1.0,orange ball,100.875,45.25,1,618.5
2976,-1.0,orange ball,101.25,43.125,1,116.0
2977,-1.0,orange ball,101.25,42.75,1,126.5
2978,-1.0,orange ball,101.25,43.625,1,607.5
2979,-1.0,orange ball,101.25,43.25,1,426.5
2980,-1.0,orange ball,101.125,42.75,1,658.0
2981,-1.0,orange ball,101.25,42.375,1,657.5
2982,-1.0,orange ball,101.25,41.875,1,635.5
2983,-1.0,orange ball,101.375,40.125,1,132.5
2984,-1.0,orange ball,101.125,41.125,1,632.0
2985,-1.0,orange ball,101.125,40.625,1,649.0
2986,-1.0,orange ball,101.0,40.375,1,144.0
2987,-1.0,orange ball,100.875,40.0,1,661.0
2988,-1.0,orange ball,101.0,39.625,1,649.0
2989,-1.0,orange ball,100.75,39.375,1,630.0
2990,,,,,0,
2991,-1.0,orange ball,100.75,39.0,1,447.5
2992,-1.0,orange ball,100.5,38.75,1,197.0
2993,,,,,0,
2994,-1.0,orange ball,100.5,38.375,1,629.0
2995,-1.0,orange ball,100.25,38.125,1,665.5
2996,-1.0,orange ball,100.25,38.125,1,653.5
2997,-1.0,orange ball,100.0,37.875,1,512.5
2998,-1.0,orange ball,99.625,36.875,1,204.0
2999,,,,,0,
3000,,,,,0,
3001,,,,,0,
3002,-1.0,orange ball,98.375,32.375,1,206.0
3003,-1.0,orange ball,96.25,31.375,1,271.5
3004,-1.0,orange ball,95.5,30.125,1,340.0
3005,-1.0,orange ball,94.625,28.75,1,312.5
3006,-1.0,orange ball,93.875,27.5,1,303.5
3007,-1.0,orange ball,93.25,26.25,1,286.5
3008,-1.0,orange ball,92.125,25.125,1,332.0
3009,-1.0,orange ball,91.375,24.375,1,520.5
3010,-1.0,orange ball,90.25,23.5,1,178.0
3011,,,,,0,
3012,-1.0,orange ball,88.5,20.125,1,118.0
3013,,,,,0,
3014,-1.0,orange ball,86.875,19.375,1,192.5
3015,-1.0,orange ball,86.125,18.375,1,473.5
3016,-1.0,orange ball,85.375,17.5,1,213.5
3017,-1.0,orange ball,84.375,16.5,1,219.5
3018,-1.0,orange ball,83.75,15.75,1,400.5
3019,-1.0,orange ball,83.125,14.875,1,745.5
3020,-1.0,orange ball,82.25,14.125,1,527.5
3021,-1.0,orange ball,81.625,13.125,1,224.5
3022,-1.0,orange ball,80.875,12.25,1,527.0
3023,-1.0,orange ball,81.0,11.75,1,135.5
3024,,,,,0,
3025,-1.0,orange ball,78.0,10.125,1,114.5
3026,-1.0,orange ball,78.25,10.0,1,844.0
3027,,,,,0,
3028,-1.0,orange ball,76.625,8.125,1,144.0
3029,,,,,0,
3030,-1.0,orange ball,75.25,9.25,2,60.5
3030,-1.0,orange ball,75.25,5.5,2,267.5
3031,-1.0,orange ball,74.75,8.5,2,76.0
3031,-1.0,orange ball,74.75,4.875,2,120.0
3032,-1.0,orange ball,74.375,6.5,1,594.5
3033,,,,,0,
3034,-1.0,orange ball,72.625,5.5,1,133.0
3035,-1.0,orange ball,71.875,5.5,1,465.5
3036,,,,,0,
3037,,,,,0,
3038,,,,,0,
3039,-1.0,orange ball,67.0,5.125,2,63.0
3039,-1.0,orange ball,72.0,5.5,2,100.5
3040,-1.0,orange ball,68.125,5.5,1,265.5
3041,-1.0,orange ball,69.25,5.625,1,158.5
3042,-1.0,orange ball,68.5,5.75,1,163.5
3043,-1.0,orange ball,66.625,6.0,1,104.0
3044,-1.0,orange ball,66.0,5.75,1,254.0
3045,-1.0,orange ball,69.0,5.0,1,66.0
3046,-1.0,orange ball,66.125,6.375,1,520.5
3047,-1.0,orange ball,63.625,5.625,2,80.0
3047,-1.0,orange ball,67.25,6.625,2,104.0
3048,-1.0,orange ball,66.25,6.875,1,94.0
3049,-1.0,orange ball,65.875,7.0,1,155.5
3050,-1.0,orange ball,59.0,8.625,2,81.5
3050,-1.0,orange ball,66.375,7.0,2,204.0
3051,-1.0,orange ball,65.0,8.375,2,87.0
3051,-1.0,orange ball,67.0,5.875,2,83.5
3052,-1.0,orange ball,58.375,7.5,2,253.0
3052,-1.0,orange ball,65.0,7.125,2,606.0
3053,-1.0,orange ball,58.875,8.75,2,132.0
3053,-1.0,orange ball,64.75,7.125,2,558.5
3054,-1.0,orange ball,59.0,8.75,2,131.0
3054,-1.0,orange ball,64.0,7.0,2,550.0
3055,-1.0,orange ball,59.5,9.125,2,109.5
3055,-1.0,orange ball,64.0,7.0,2,599.0
3056,-1.0,orange ball,61.75,7.375,1,820.5
3057,-1.0,orange ball,61.375,7.25,1,613.5
3058,-1.0,orange ball,60.875,6.625,1,624.0
3059,-1.0,orange ball,65.0,6.5,2,134.5
3059,-1.0,orange ball,58.5,4.125,2,392.0
3060,-1.0,orange ball,61.5,3.125,1,427.0
3061,-1.0,orange ball,60.875,2.375,1,495.0
3062,-1.0,orange ball,61.5,-0.375,1,284.5
3063,-1.0,orange ball,61.375,-0.25,1,150.0
3064,-1.0,orange ball,62.0,-0.375,1,198.5
3065,-1.0,orange ball,62.375,-1.125,1,323.5
3066,-1.0,orange ball,62.625,-0.625,1,296.0
3067,-1.0,orange ball,62.375,-0.625,1,471.5
3068,-1.0,orange ball,62.0,-0.625,1,362.0
3069,-1.0,orange ball,62.125,-0.5,1,616.0
3070,,,,,0,
3071,-1.0,orange ball,81.5,268.25,1,135.5
3072,-1.0,orange ball,61.875,-1.0,1,781.0
3073,-1.0,orange ball,61.25,-1.0,1,600.5
3074,-1.0,orange ball,81.25,267.875,1,173.0
3075,-1.0,orange ball,49.0,-9.25,1,143.5
3076,,,,,0,
3077,,,,,0,
3078,,,,,0,
3079,-1.0,orange ball,79.875,264.25,1,72.5
3080,,,,,0,
3081,-1.0,orange ball,120.875,250.5,1,62.0
3082,-1.0,orange ball,119.75,247.375,1,65.5
3083,,,,,0,
3084,,,,,0,
3085,,,,,0,
3086,-1.0,orange ball,113.125,238.875,1,63.5
3087,,,,,0,
3088,,,,,0,
3089,-1.0,orange ball,108.25,235.25,1,99.0
3090,,,,,0,
3091,,,,,0,
3092,,,,,0,
3093,,,,,0,
3094,,,,,0,
3095,-1.0,orange ball,98.375,232.75,1,87.0
3096,-1.0,orange ball,96.625,232.875,1,94.0
3097,,,,,0,
3098,,,,,0,
3099,,,,,0,
3100,-1.0,orange ball,91.375,230.875,1,142.5
3101,,,,,0,
3102,,,,,0,
3103,-1.0,orange ball,87.25,230.75,1,102.0
3104,,,,,0,
3105,,,,,0,
3106,,,,,0,
3107,-1.0,orange ball,61.375,-2.625,1,206.0
3108,-1.0,orange ball,82.625,231.625,2,93.5
3108,-1.0,orange ball,59.5,-2.75,2,86.0
3109,-1.0,orange ball,59.25,-1.75,1,135.0
3110,-1.0,orange ball,58.625,-0.25,1,286.0
3111,-1.0,orange ball,59.625,8.25,3,61.0
3111,-1.0,orange ball,58.0,0.125,3,294.5
3111,-1.0,orange ball,65.125,-4.125,3,204.5
3112,-1.0,orange ball,58.625,4.125,2,356.5
3112,-1.0,orange ball,64.5,-3.25,2,195.0
3113,-1.0,orange ball,58.0,4.125,2,265.0
3113,-1.0,orange ball,64.125,-2.25,2,199.5
3114,-1.0,orange ball,64.0,-0.375,2,167.5
3114,-1.0,orange ball,69.125,-4.5,2,80.5
3115,-1.0,orange ball,64.0,1.5,2,165.0
3115,-1.0,orange ball,60.625,-4.375,2,75.0
3116,-1.0,orange ball,61.75,0.0,1,183.0
3117,-1.0,orange ball,60.625,0.0,1,90.5
3118,-1.0,orange ball,61.0,2.375,1,99.5
3119,-1.0,orange ball,70.0,-1.375,1,86.0
3120,-1.0,orange ball,72.375,-0.75,1,169.5
3121,-1.0,orange ball,57.5,3.375,2,116.0
3121,-1.0,orange ball,74.25,-0.25,2,159.5
3122,-1.0,orange ball,57.75,5.75,2,95.0
3122,-1.0,orange ball,76.0,-0.375,2,129.5
3123,-1.0,orange ball,58.0,6.625,1,69.5
3124,-1.0,orange ball,92.875,-2.0,1,93.0
3125,-1.0,orange ball,83.875,-3.0,1,63.5
3126,-1.0,orange ball,84.125,-0.625,2,75.0
3126,-1.0,orange ball,93.75,0.0,2,73.5
3127,-1.0,orange ball,84.25,0.5,2,76.5
3127,-1.0,orange ball,94.75,-0.25,2,92.0
3128,-1.0,orange ball,95.75,-0.25,1,80.5
3129,,,,,0,
3130,,,,,0,
3131,,,,,0,
3132,,,,,0,
3133,,,,,0,
3134,,,,,0,
3135,,,,,0,
3136,,,,,0,
3137,,,,,0,
3138,,,,,0,
3139,,,,,0,
3140,,,,,0,
3141,,,,,0,
3142,,,,,0,
3143,,,,,0,
3144,,,,,0,
3145,,,,,0,
3146,,,,,0,
3147,,,,,0,
3148,,,,,0,
3149,,,,,0,
3150,,,,,0,
3151,,,,,0,
3152,,,,,0,
3153,,,,,0,
3154,,,,,0,
3155,,,,,0,
3156,,,,,0,
3157,,,,,0,
3158,,,,,0,
3159,,,,,0,
3160,,,,,0,
3161,,,,,0,
3162,,,,,0,
3163,,,,,0,
3164,,,,,0,
3165,,,,,0,
3166,,,,,0,
3167,,,,,0,
3168,,,,,0,
3169,,,,,0,
3170,,,,,0,
3171,,,,,0,
3172,,,,,0,
3173,,,,,0,
3174,,,,,0,
3175,,,,,0,
3176,,,,,0,
3177,,,,,0,
3178,,,,,0,
3179,,,,,0,
3180,,,,,0,
3181,,,,,0,
3182,,,,,0,
3183,,,,,0,
3184,,,,,0,
3185,,,,,0,
3186,-1.0,orange ball,27.875,133.625,1,240.5
3187,-1.0,orange ball,35.0,131.625,1,788.5
3188,-1.0,orange ball,42.375,129.375,2,672.5
3188,-1.0,orange ball,101.25,2.875,2,125.0
3189,-1.0,orange ball,49.5,127.75,1,661.0
3190,-1.0,orange ball,56.0,126.375,1,584.0
3191,-1.0,orange ball,61.625,125.0,1,484.0
3192,-1.0,orange ball,66.625,124.0,1,423.5
3193,-1.0,orange ball,71.125,122.875,1,359.0
3194,-1.0,orange ball,75.25,122.875,1,443.0
3195,-1.0,orange ball,79.125,122.25,1,448.5
3196,-1.0,orange ball,82.375,122.0,1,417.5
3197,-1.0,orange ball,84.75,122.0,1,438.5
3198,-1.0,orange ball,87.125,121.75,1,412.5
3199,-1.0,orange ball,88.625,121.5,1,423.0
3200,-1.0,orange ball,90.125,121.25,1,345.0
3201,-1.0,orange ball,90.625,120.375,1,300.0
3202,-1.0,orange ball,90.875,120.375,1,282.0
3203,-1.0,orange ball,90.75,120.0,1,288.5
3204,-1.0,orange ball,90.75,119.625,1,281.0
3205,-1.0,orange ball,90.75,119.875,1,303.5
3206,-1.0,orange ball,90.75,119.875,1,316.5
3207,-1.0,orange ball,90.5,119.875,1,309.5
3208,-1.0,orange ball,90.5,119.875,1,321.0
3209,-1.0,orange ball,90.625,119.875,1,315.5
3210,-1.0,orange ball,90.625,119.875,1,328.5
3211,-1.0,orange ball,90.625,119.875,1,331.5
3212,-1.0,orange ball,90.625,120.0,1,363.0
3213,-1.0,orange ball,90.625,120.0,1,398.0
3214,-1.0,orange ball,90.625,120.0,1,394.5
3215,-1.0,orange ball,90.625,120.0,1,74.0
3216,-1.0,orange ball,90.5,120.125,1,461.0
3217,-1.0,orange ball,90.75,120.25,1,496.0
3218,-1.0,orange ball,90.625,120.375,1,519.5
3219,-1.0,orange ball,90.75,120.625,1,518.5
3220,-1.0,orange ball,90.75,120.625,1,534.5
3221,-1.0,orange ball,90.5,120.875,1,499.0
3222,-1.0,orange ball,90.625,120.625,1,464.0
3223,-1.0,orange ball,90.625,120.75,1,519.5
3224,-1.0,orange ball,90.375,121.0,1,558.5
3225,-1.0,orange ball,90.375,121.125,1,572.5
3226,-1.0,orange ball,90.375,121.125,1,576.5
3227,-1.0,orange ball,90.375,121.125,1,581.0
3228,-1.0,orange ball,90.375,121.125,1,581.0
3229,-1.0,orange ball,90.625,121.125,1,550.0
3230,-1.0,orange ball,90.625,121.125,1,541.0
3231,-1.0,orange ball,90.75,121.125,1,568.0
3232,-1.0,orange ball,90.75,121.125,1,577.0
3233,-1.0,orange ball,90.75,121.0,1,522.0
3234,-1.0,orange ball,90.875,120.875,1,539.0
3235,-1.0,orange ball,90.875,120.875,1,552.5
3236,-1.0,orange ball,90.875,120.875,1,545.0
3237,-1.0,orange ball,90.75,120.5,1,549.0
3238,-1.0,orange ball,90.75,120.5,1,570.0
3239,-1.0,orange ball,90.75,120.5,1,570.0
3240,-1.0,orange ball,90.75,120.5,1,573.5
3241,-1.0,orange ball,90.75,120.5,1,570.0
3242,-1.0,orange ball,90.75,120.5,1,566.5
3243,-1.0,orange ball,90.75,120.5,1,568.0
3244,-1.0,orange ball,90.75,120.5,1,573.0
3245,-1.0,orange ball,90.75,120.5,1,565.0
3246,-1.0,orange ball,90.75,120.5,1,570.0
3247,-1.0,orange ball,90.625,120.5,1,537.0
3248,-1.0,orange ball,90.625,120.75,1,542.0
3249,-1.0,orange ball,90.625,120.75,1,509.5
3250,-1.0,orange ball,90.625,120.75,1,544.5
3251,-1.0,orange ball,90.625,120.75,1,545.0
3252,-1.0,orange ball,90.75,120.875,1,558.0
3253,-1.0,orange ball,90.625,121.125,1,557.0
3254,-1.0,orange ball,90.75,121.125,1,561.0
3255,-1.0,orange ball,90.75,121.0,1,564.5
3256,-1.0,orange ball,90.75,120.875,1,561.0
3257,-1.0,orange ball,90.75,120.875,1,570.0
3258,-1.0,orange ball,90.75,120.875,1,569.5
3259,-1.0,orange ball,90.75,120.875,1,573.0
3260,-1.0,orange ball,90.75,120.875,1,571.5
3261,-1.0,orange ball,90.75,120.625,1,582.0
3262,-1.0,orange ball,90.75,120.5,1,565.0
3263,-1.0,orange ball,90.75,120.5,1,564.0
3264,-1.0,orange ball,90.75,120.5,1,558.0
3265,-1.0,orange ball,90.625,198.625,2,105.5
3265,-1.0,orange ball,90.75,120.5,2,562.0
3266,-1.0,orange ball,90.75,120.5,1,559.5
3267,-1.0,orange ball,91.75,198.0,2,134.0
3267,-1.0,orange ball,90.75,120.5,2,554.0
3268,-1.0,orange ball,90.75,120.625,1,560.0
3269,-1.0,orange ball,90.75,120.5,1,545.0
3270,-1.0,orange ball,90.75,120.875,1,547.5
3271,-1.0,orange ball,90.625,120.75,1,537.0
3272,-1.0,orange ball,90.625,120.75,1,548.0
3273,-1.0,orange ball,90.75,120.875,1,567.0
3274,-1.0,orange ball,90.75,120.875,1,558.5
3275,-1.0,orange ball,90.75,120.875,1,568.0
3276,-1.0,orange ball,90.75,120.875,1,563.5
3277,-1.0,orange ball,90.75,120.875,1,566.0
3278,-1.0,orange ball,90.75,120.875,1,568.0
3279,-1.0,orange ball,90.75,120.875,1,568.0
3280,-1.0,orange ball,90.75,120.875,1,569.0
3281,-1.0,orange ball,90.75,120.875,1,546.5
3282,-1.0,orange ball,90.75,120.875,1,549.0
3283,-1.0,orange ball,90.625,120.75,1,523.5
3284,-1.0,orange ball,90.625,120.625,1,517.5
3285,-1.0,orange ball,90.75,120.5,1,546.5
3286,-1.0,orange ball,90.75,120.5,1,545.0
3287,-1.0,orange ball,90.75,120.5,1,543.0
3288,-1.0,orange ball,90.625,120.5,1,522.5
3289,-1.0,orange ball,90.625,120.5,1,532.5
3290,-1.0,orange ball,90.625,120.5,1,518.0
3291,-1.0,orange ball,90.625,120.5,1,523.5
3292,-1.0,orange ball,90.625,120.625,1,503.0
3293,-1.0,orange ball,90.75,120.625,1,526.0
3294,-1.0,orange ball,90.75,120.875,1,550.0
3295,-1.0,orange ball,90.75,120.875,1,557.0
3296,-1.0,orange ball,90.75,120.875,1,564.0
3297,-1.0,orange ball,90.75,120.875,1,561.5
3298,-1.0,orange ball,90.75,120.875,1,559.0
3299,-1.0,orange ball,90.625,121.125,1,560.5
3300,-1.0,orange ball,90.625,121.125,1,560.5
3301,-1.0,orange ball,90.625,121.125,1,566.0
3302,-1.0,orange ball,90.75,121.125,1,566.5
3303,-1.0,orange ball,90.75,121.125,1,560.5
3304,-1.0,orange ball,90.75,120.875,1,564.0
3305,-1.0,orange ball,90.75,120.875,1,563.5
3306,-1.0,orange ball,90.75,120.875,1,566.5
3307,-1.0,orange ball,90.625,120.625,1,510.0
3308,-1.0,orange ball,90.625,120.625,1,513.0
3309,-1.0,orange ball,90.625,120.5,1,542.0
3310,-1.0,orange ball,90.625,120.5,1,533.0
3311,-1.0,orange ball,90.625,120.5,1,526.0
3312,-1.0,orange ball,90.625,120.5,1,554.5
3313,-1.0,orange ball,90.625,120.5,1,551.5
3314,-1.0,orange ball,90.625,120.5,1,546.0
3315,-1.0,orange ball,90.625,120.5,1,551.0
3316,-1.0,orange ball,90.625,120.5,1,558.0
3317,-1.0,orange ball,90.625,120.5,1,549.0
3318,-1.0,orange ball,90.75,120.625,1,543.0
3319,-1.0,orange ball,90.75,120.875,1,559.0
3320,-1.0,orange ball,90.75,120.875,1,566.0
3321,-1.0,orange ball,90.75,120.875,1,558.0
3322,-1.0,orange ball,90.75,120.875,1,569.0
3323,-1.0,orange ball,90.75,120.875,1,568.0
3324,-1.0,orange ball,90.75,120.875,1,562.5
3325,-1.0,orange ball,90.75,120.875,1,564.0
3326,-1.0,orange ball,90.75,120.875,1,568.0
3327,-1.0,orange ball,90.75,120.875,1,572.0
3328,-1.0,orange ball,90.625,120.75,1,554.5
3329,-1.0,orange ball,90.625,120.75,1,559.0
3330,-1.0,orange ball,90.625,120.75,1,551.0
3331,-1.0,orange ball,90.625,120.75,1,503.5
3332,-1.0,orange ball,90.625,120.625,1,517.0
3333,-1.0,orange ball,90.625,120.625,1,390.0
3334,-1.0,orange ball,90.625,120.5,1,536.0
3335,-1.0,orange ball,90.625,120.5,1,535.0
3336,-1.0,orange ball,90.625,120.5,1,533.0
3337,-1.0,orange ball,90.75,120.5,1,549.5
3338,-1.0,orange ball,90.75,120.5,1,552.0
3339,-1.0,orange ball,90.625,120.5,1,533.0
3340,-1.0,orange ball,90.625,120.5,1,537.0
3341,-1.0,orange ball,90.75,120.875,1,547.5
3342,-1.0,orange ball,90.75,120.875,1,551.5
3343,-1.0,orange ball,90.75,120.875,1,554.0
3344,-1.0,orange ball,90.75,120.875,1,556.0
3345,-1.0,orange ball,90.75,120.875,1,565.0
3346,-1.0,orange ball,90.75,120.875,1,563.0
3347,-1.0,orange ball,90.75,120.875,1,562.0
3348,-1.0,orange ball,90.75,120.875,1,559.0
3349,-1.0,orange ball,90.75,120.875,1,542.5
3350,-1.0,orange ball,90.75,120.875,1,546.5
3351,-1.0,orange ball,90.75,120.875,1,533.0
3352,-1.0,orange ball,90.625,120.75,1,526.5
3353,-1.0,orange ball,90.625,120.75,1,409.0
3354,-1.0,orange ball,90.625,120.625,1,508.0
3355,-1.0,orange ball,90.625,120.625,1,513.0
3356,-1.0,orange ball,90.625,120.75,1,525.0
3357,-1.0,orange ball,90.625,120.625,1,510.0
3358,-1.0,orange ball,90.625,120.625,1,503.0
3359,-1.0,orange ball,90.625,120.5,1,525.5
3360,-1.0,orange ball,90.625,120.5,1,528.5
3361,-1.0,orange ball,90.625,120.5,1,528.5
3362,-1.0,orange ball,90.625,120.625,1,515.0
3363,-1.0,orange ball,90.75,120.875,1,556.0
3364,-1.0,orange ball,90.75,120.875,1,544.0
3365,-1.0,orange ball,90.75,120.875,1,555.0
3366,-1.0,orange ball,90.75,120.875,1,554.0
3367,-1.0,orange ball,90.75,120.875,1,553.0
3368,-1.0,orange ball,90.75,120.875,1,554.0
3369,-1.0,orange ball,90.75,120.875,1,556.0
3370,-1.0,orange ball,90.75,120.875,1,554.0
3371,-1.0,orange ball,90.75,120.875,1,564.0
3372,-1.0,orange ball,90.75,120.875,1,558.0
3373,-1.0,orange ball,90.75,120.875,1,551.0
3374,-1.0,orange ball,90.75,120.875,1,555.0
3375,-1.0,orange ball,90.75,120.875,1,551.0
3376,-1.0,orange ball,90.75,120.875,1,550.0
3377,-1.0,orange ball,90.75,120.875,1,555.5
3378,-1.0,orange ball,90.625,120.75,1,536.0
3379,-1.0,orange ball,90.75,120.875,1,549.0
3380,-1.0,orange ball,90.75,120.875,1,548.0
3381,-1.0,orange ball,90.75,120.875,2,543.5
3381,-1.0,orange ball,91.875,-14.75,2,61.5
3382,-1.0,orange ball,90.75,120.875,1,544.5
3383,-1.0,orange ball,90.75,120.625,1,533.5
3384,-1.0,orange ball,90.75,120.625,1,526.5
3385,-1.0,orange ball,90.75,120.875,1,548.5
3386,-1.0,orange ball,90.75,120.875,1,538.0
3387,-1.0,orange ball,90.75,120.875,1,551.0
